,company,datePublished,author,headline,description,articleBosy,tags,url,articleBody
136,RI,2012-10-13T13:21:59+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","RIL Q2 PAT seen down 5% at Rs 5,419 cr: KR Choksey","KR Choksey has come out with its earnings estimates on Reliance Industries (RIL) for September quarter FY13. According to the research firm, the company's Q2FY13 sales are likely to go up by 18% at Rs 92,713 crore, Year-on-Year (YoY) basis.",,"Brokerage Results Estimates, KR Choksey, OPM, Reliance Industries, RIL, September quarter FY13",https://www.moneycontrol.com//news/brokerage-results-estimates/ril-q2-pat-seen-down-5-at-rs-5419-cr-kr-choksey_768593.html,"KR Choksey has come out with its earnings estimates on Reliance Industries (RIL) for September quarter FY13. According to the research firm, the company's Q2FY13 sales are likely to go up by 18% at Rs 92,713 crore, Year-on-Year (YoY) basis. The company's net profit is seen down 5% % at Rs 5,419 crore, YoY. Improvement in refining environment particularly expansion in middle distillates would likely enable RIL to clock in better refining margins at ~&amp;amp;#36;9.8/bbl (&amp;amp;#36;7.6/bbl in Q1), Petrochemical margins are flat on Q-o-Q basis. KG-D6 production continues to decline to 29.5mmscmd from 32 mmscmd in Q1. Improving OPM supported by weak rupee which helped to post the better GRM in rupee term."
137,RI,2012-10-13T13:04:21+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Fuel subsidy burden may rise to Rs 43654 cr: KR Choksey,"KR Choksey has come out with its earnings estimates on oil and gas sector for September quarter FY13. According to the research firm, Falling gas output from KG-6 is major concern for the Gas sector, Gas transmission through pipelines are moving downward.",,"Brokerage Results Estimates, GAIL India Ltd, KR Choksey, ONGC, Petronet LNG, Reliance Ind",https://www.moneycontrol.com//news/brokerage-results-estimates/fuel-subsidy-burden-may-rise-to-rs-43654-cr-kr-choksey_768589.html,"KR Choksey has come out with its earnings estimates on oil and gas sector for September quarter FY13. According to the research firm, Falling gas output from KG-6 is major concern for the Gas sector, Gas transmission through pipelines are moving downward and City gas distribution companies are facing problems of higher import of LNG with depreciating rupee impact. Overall fuel subsidy burden will rise to Rs 43654 cr even fall in Indian Crude basket to the level of &amp;amp;#36;107/bbl, did not helped to arrest increasing under-recoveries mainly due to depreciation of rupee. The expansion in refining margins was largely led by middle distillates followed by some improvement in gasoline and naphtha as well, while demand from the petrochemical sector remained muted. We will see improvement in refining margins due to better demand for middle distillates. Petrochemical deltas are flat on Q-o-Q. Falling gas output from KG-6 is major concern for the Gas sector, Gas transmission through pipelines are moving downward and City gas distribution companies are facing problems of higher import of LNG with depreciating rupee impact. Asian LNG spot prices on the other hand softened to US&amp;amp;#36; 13/mmbtu. Factors to watch in the Q2 FY13 result  RIL will post GRM &amp;amp;#36;9.8/bbl which would be premium of &amp;amp;#36;0.7/bbl to singapore GRM  Falling gas output from KG-D6 to ~ 29.5mmscmd  Surprise on forex loss from Cairn India Top Picks: Cairn India, Petronet LNG        Company  Sales (Rs Cr)  PAT (Rs Cr)   FY13E  FY14E  FY13E  FY14E  Reliance Ind  361,461  373,627  22,253  23,051   ONGC  175,771  186,373  32,284  30,102   Indraprastha Gas  2,682  2,872  94  113   Cairn India Ltd  20,479  20,268  12,113  11,162   Petronet LNG  23,815  28,311  1,096  1,269   GAIL India Ltd  46,960  58,383  4,336  4,790 &amp;amp;nbsp;"
138,RI,2012-10-12T20:49:43+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Reliance asks govt to end logjam on KGD6 capex plan,Reliance Industries has asked the oil ministry to break the logjam and approval for its KGD6 capex plans of USD 1.6 bn for FY12 and FY13.,,"approval, Business, capex, Expansion, KGD6, plangovt, Reliance, RIL",https://www.moneycontrol.com//news/business/reliance-asks-govt-to-end-logjamkgd6-capex-plan_768436.html,"Reliance Industries has asked the oil ministry to break the logjam and approval for its KGD6 capex plans of USD 1.6 bn for FY12 and FY13. According to sources the government had verbally agreed to the capex plan on August 7 but still has to given written approval. The government wants to give approval once RIL agrees to the CAG undertaking a finance and performance audit. In a letter dated October 4, RIL asked the oil ministry to de-link the CAG audit and approvals for KGD6. "
139,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/short-axis-bankslrs-1114-datta_768416.html,error
140,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/sp-tulsian`s-viewreliance-industries_768411.html,error
141,RI,2012-10-12T19:00:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Reliance Inds Q2: Analysts see PAT down 6% at Rs 5365 cr,"Oil &amp;amp; gas producer Reliance Industries, a flagship company of Mukesh Ambani group, is set to declare its quarterly earnings on Monday (may be after market hours).",,"Reliance Industries, Result Poll, RIL",https://www.moneycontrol.com//news/result-poll/reliance-inds-q2-analysts-see-pat-down-6-at-rs-5365-cr_768409.html,"Oil &amp;amp;amp; gas producer Reliance Industries&amp;amp;nbsp;(RIL), a flagship company of Mukesh Ambani group, is set to declare its quarterly earnings on Monday (may be after market hours). Analysts on an average expect the profit after tax to fall by 6 percent year-on-year to Rs 5,365 crore in the second quarter of financial year 2012-13. But the same is likely to grow by 20 percent quarter-on-quarter. Net sales are seen going up by 2.9 percent QoQ and 20.3 percent YoY to Rs 94,500 crore in the July-September quarter of 2012. Gross refining margin is expected to be at USD 9-9.5 a barrel in the quarter gone by as against USD 7.6 a barrel in the previous quarter and USD 10.1 a barrel in a year ago period. Investors should watch out for following factors: Brent crude prices averaged at USD 110 a barrel, a rise of 1% over previous quarter. Brent crude hit a low of USD 89 a barrel in June and then rose to USD 116 a barrel in mid-August but settled near USD 111 a barrel. So some inventory gains are also expected. SCRMs (Singapore Complex Refining Margins) averaged at USD 9.13 a barrel in the September quarter as against USD 6.65 a barrel in previous quarter. The improvement in GRMs on quarter-on-quarter basis is led by improvement in diesel, kerosene, petrol and naphtha spreads. Petrochemicals spreads were almost stable QoQ. The gas production from its KG-D6 basin is expected to average at around 28 mcmd as against 32 mcmd QoQ, say experts. Higher other income due to high cash levels and weak rupee is going to support the bottomline of July-September quarter."
142,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/reliance-results-may-surprise-market-tulsian_768347.html,error
143,RI,2012-10-11T10:14:53+05:30,"{'@type': 'Person', 'name': 'Rakesh Patil'}",Reliance Industries may not slip below Rs 790-800: Baliga,"Reliance Industries (RIL) may not slip below Rs 790-800, says Ambareesh Baliga, Independent Analyst.",,"Ambareesh Baliga, Independent Analyst, Reliance Industries, RIL, Stocks Views",https://www.moneycontrol.com//news/stocks-views/reliance-industries-may-not-slip-below-rs-790-800-baliga_767613.html,"Reliance Industries (RIL) may not slip below Rs 790-800, says Ambareesh Baliga, Independent Analyst. Baliga told CNBC-TV18, &amp;quot;In Reliance Industries the market has been expecting poor set of numbers but the way I see it is petrochemical margins would have bottomed out in the last quarter and in this quarter we will see at least some uptick. The refining margins also should hold on. So I do not see Reliance disappointing us in this quarter. So I feel that the levels where we are right now at Rs 815-816, I think it&rsquo;s more or less close to the bottom. We will not see the stock going below Rs 790-800.&amp;quot; The company's trailing 12-month (TTM) EPS was at Rs 61.26 per share. (Jun, 2012). The stock's price-to-earnings (P/E) ratio was 13.31. The latest book value of the company is Rs 502.52 per share. At current value, the price-to-book value of the company was 1.62. The dividend yield of the company was 1.04%."
144,RI,2012-10-10T15:17:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Power ministry wants priority in gas supply for plants,Power Ministry has sought priority status from the Oil Ministry for electricity generation plants and the fertiliser units at the time of allocation of gas from RIL's KG basin.,,"Business, Jaipal Reddy, LPG, M Veerappa Moily, oil ministry, Power Ministry, RIL's KG basin",https://www.moneycontrol.com//news/business/power-ministry-wants-prioritygas-supply-for-plants_767312.html,"Power Ministry has sought priority status from the Oil Ministry for electricity generation plants and the fertiliser units at the time of allocation of gas from RIL's KG basin.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; Power Minister M Veerappa Moily has written to the Petroleum Minister S Jaipal Reddy urging priority to gas-based power projects while allocating fuel from the KG basin.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; &amp;quot;We have communicated (this) to the Oil Ministry,&amp;quot; a Power Ministry official told PTI. Also read: OilMin cancels RGTIL's permits for laying 4 gas pipelines&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; Currently, gas-based fertilizer plants get top most priority in allocation of scarce natural gas. They are followed by LPG-extraction units with gas-based power plants placed third in the priority list. Moily had earlier said there is a need for re-prioritisation of gas. &amp;quot;Fertiliser can be imported but power cannot be imported. An equal status for power plants can be considered as we give to fertiliser,&amp;quot; he said. With KG-D6 output dipping to 27.5 million standard cubic meters per day instead of rising to projected 80 mmscmd, a pro-rata cut in supplies has been effected on 25 power plants which had originally been allocated 28.90 mmscmd of gas. But there was no cut in the 15.668 mmscmd allocation to 16 fertiliser plants, which were given top priority in gas allocation. LPG manufacturing plants got 2.6 mmscmd of gas while the remaining 9.3 mmscmd was prorated among 25 power plants. Shortage of gas has led to drop in power generation, which in turn, will make the mammoth task of adding over 88,000 MW in the next five years difficult.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; The country's largest gas-based project at Dabhol in Ratnagiri (Maharashtra) is running at one-third capacity due to lack of fuel.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; The 1,967 MW station is producing only 630 MW electricity due to insufficient fuel supplies.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; The plant needs a total of 9.2 million cubic metres of gas per day. It was allocated 7.6 mmcmd from KG-D6 field of Reliance Industries to enable the plant to operate at least 70 percent of its capacity but is currently getting only 3 mmcmd. Meanwhile, Power Ministry has also asked the companies not to set up any new gas-based projects till 2015, due to scarce availability of the fuel.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp; To overcome the situation, some private power producers have demanded that price of domestic natural gas be pooled or averaged out with high cost imported LNG so that a levelised and affordable price of gas is available. Domestic gas is priced at USD 4.2 per million British thermal unit while imported liquefied natural gas (LNG) is priced at four times this rate. "
145,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/exit-reliance-industries-sukhani_767281.html,error
146,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-ril-around-rs-800-sellrally-to-rs-840-harchekar_767293.html,error
147,RI,2012-10-09T19:34:23+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","RIL, BP warn of shutting down KG-D6 gas field in 2015-16",Reliance Industries and partner BP Plc have warned of their KG-D6 gas field shutting down in 2015-16 if the government does not approve investments needed to keep the nation's largest gas fields alive.,,"BP India, BP plc, Business, CAG, KGD6, oil ministry, PMS Prasad, Reliance, report, RIL",https://www.moneycontrol.com//news/business/ril-bp-warnshutting-down-kg-d6-gas-field2015-16_766902.html,"Reliance Industries and partner BP Plc have warned of their KG-D6 gas field shutting down in 2015-16 if the government does not approve investments needed to keep the nation's largest gas fields alive.  &amp;quot;That is a fear,&amp;quot; oil secretary G C Chaturvedi told reporters when asked if there was a possibility of the main producing fields in KG-D6 fields shutting down in future. Natural gas production from Dhirubhai-1 and 3 gas fields and MA oil field in the Bay of Bengal KG-DWN-98/3 or KG-D6 block has slid to about 26 million standard cubic meters per day from 61.5 mmscmd achieved in March 2010. &amp;quot;It (production) will keep coming down,&amp;quot; Chaturvedi said. &amp;quot;We are convinced that in a do-nothing scenario, production will keep coming down.&amp;quot; RIL executive director PMS Prasad and BP India head Sashi Mukundan had in July met oil minister S Jaipal Reddy for nearly three and half hours to highlight the exigency facing the flagging KG-D6 fields due to his ministry not approving annual budgets and capital spending for three years.RIL-BP at the meeting had said output at KG-D6 will continue to fall in absence of interventions needed to revive some of the seven wells that had been shut due to water and sand ingress. Chaturvedi said through the annual investments were agreed upon in an Oil Ministry-controlled block oversight committee in August, the resolutions reflecting them haven't been signed due to certain issues. The oil ministry wants RIL to give Comptroller and Auditor General of India (CAG) access to its books for conducting audit as a precondition for allowing future capitalexpenditure in the block.  RIL says it is ready for any financial audit by CAG but will not agree on a performance audit, wherein technical decisions like selection of a particular technology or vendor for the complex deepsea operations may come in for questioning by a non-technical authority. It says CAG is not authorised to do a performance audit either under the Act it was formed or under the Production Sharing Contract (PSC).  &amp;quot;We have told (RIL) that the audit will be under Section 1.9 of the PSC,&amp;quot; Chaturvedi said. Section 1.9 provides for audit of charges and credits by a government auditor. BP in a statement on July 18 stated that it had attendeda joint meeting convened by the ministry on July 13 but refuted reports of a potential KG-D6 production shut-in. RIL holds geological uncertainties as well as high water and sand ingress in wells for the fall in production and hadat the beginning of the current fiscal projected an output of 27.6 mmscmd for 2012-13. This, as per its own projections, was to further dip to 22.6 mmscmd in 2013-14 and then to 20.4 mmscmd. "
148,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/reliance-industries-may-traders-770-810-range-tulsian_766840.html,error
149,RI,2012-10-09T17:46:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",RIL may shut KG D6 gas fields in 2015/16: Oil secretary,"A Reliance Industries-led consortium may have to shut key gas producing fields in the KG D6 block in 2015/16, Oil Secretary G. C. Chaturvedi said on Tuesday.",,"Business, gas field, KG-D6, Reliance Industries",https://www.moneycontrol.com//news/business/ril-may-shut-kg-d6-gas-fields201516-oil-secretary_766832.html,"A Reliance Industries-led consortium may have to shut key gas producing fields in the KG D6 block in 2015/16, Oil Secretary G. C. Chaturvedi said on Tuesday. Canadian company Niko Resources has a 10 percent stake in the D6 block in the Krishna Godavari basin, while Reliance and BP, the operators, have 60 percent and 30 percent respectively. Currently, the block is producing 26 million standard cubic metres a day of gas from the D1 and D3 fields. In response to a question on whether the consortium might have to shut the fields in 2015/16, Chaturvedi said: &amp;quot;That is a fear.&amp;quot; The consortium has said it will not be able to produce as much gas as anticipated due to geological complexities, the oil ministry says. The gas block off the country's east coast has had an unforeseen decline in output that has left India more reliant on expensive liquefied natural gas imports. Analysts Morgan Stanley said on Monday the field could be exhausted in five years."
150,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/waryit-sector-betlt-hdilcable-tv-cos-tulsian_766799.html,error
151,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/rajesh-jain-advices-to-short-ril-at-current-levels_766836.html,error
152,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-reliance-industries-at-rs-780-800-siddharth-bhamre_766613.html,error
153,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/see-higher-levelstata-global-beverage-sukhani_766601.html,error
154,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/buy-bharti-airtel-around-rs-240-245-baliga_766459.html,error
155,RI,2012-10-08T18:32:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",RIL's key gas fields may run out in 5 yrs: Analysts,"Reliance Industries' key gas producing fields off the Andhra coast could be exhausted in five years, Morgan Stanley analysts said in a report.",,"Business, D6, Morgan Stanley, reliancemreport",https://www.moneycontrol.com//news/business/rils-key-gas-fields-may-run-out5-yrs-analysts_766436.html,"Reliance Industries' key gas producing fields off the Andhra coast could be exhausted in five years, Morgan Stanley analysts said in a report. Also read: Oil ministry to reallocate gas from RIL's KGD6: Sources The researchers' findings are based on estimates by block D6 partner Niko Resources that total proved plus probable reserves at the block had decreased to 1.93 trillion cubic feet as of March 31. Canadian Niko has a 10 percent stake in the D6 block in the Krishna Godavari basin, while Reliance and BP , the operators, have 60 percent and 30 percent share respectively. The block was expected to contribute up to a quarter of the gas supply for Asia's third-largest economy, but its unforeseen decline in output has left India more dependent on expensive liquefied natural gas (LNG) imports. The gas output from the D6 block was projected to decline to 20 million standard cubic metres a day (mscmd) in 2014/15, less than half the 60 mscmd it produced in 2010 and well below planned peak capacity of 80 mscmd. Reliance has 10 other discoveries in the block that are yet to be developed It has won approvals for the pre-development work and needs further regulatory approvals for development activities, the note said. &amp;quot;We currently assume that D6 production will increase to 40 mscmd of gas in 2015/16 once these discoveries are developed,&amp;quot; Morgan Stanley said. The CAG had last year criticised the government as well as Reliance over development of the KG gas field, which has been beset by arguments over spending and strategy for its complex geology. No immediate comment was available from Reliance. &amp;amp;nbsp;"
156,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/business/oil-ministry-to-reallocate-gasrils-kgd6-sources_766429.html,error
157,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/avoid-bhartiidea-tulsian-_766392.html,error
158,RI,2012-10-08T15:43:05+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",RIL scales down KG-D6 spend by almost USD 3 bn,Reliance Industries has scaled down investment on the flagging gas fields in KG-D6 block by almost USD 3 billion to USD 5.92 billion on back of an unexpected drop in reserves.,,"Business, FDP, field development plan, gas fields, KG-D6, Reliance Industries",https://www.moneycontrol.com//news/business/ril-scales-down-kg-d6-spend-by-almost-usd-3-bn_766351.html,"Reliance Industries has scaled down investment on the flagging gas fields in KG-D6 block by almost USD 3 billion to USD 5.92 billion on back of an unexpected drop in reserves. RIL in August submitted a revised field development plan (FDP) for the Dhirubhai-1 &amp;amp;amp; 3 (D1&amp;amp;amp;D3), the only producing gas fields among a total of 18 gas discoveries made so far in the KG-D6 block in Bay of Bengal, sources with direct knowledge of the development said. The company, which had in 2006 proposed an investment of USD 8.836 billion in two-phases on the fields, in the revised FDP has outlined a further investment of only USD 235 million over and above USD 5.693 billion that has already been spent. Sources said RIL in the revised FDP submitted to the Directorate General of Hydrocarbons (DGH) has stated that the remaining reserves in the fields do not justify drilling of any more wells and the additional USD 235 million spending would be for raising gas compression capacity. Also Read: Reliance Industries tanks on Morgan Stanley downgrade In the 2006, it had proposed to drill a total of 31 wells capable of producing 80 million standard cubic metres per day(mmscmd) of gas by 2012. However, the company has so far drilling only 22 wells on the fields. Out of these only 18 have so far been put on production while the last four drilled in 2011 have not been connected to production system as they contain uneconomical reserves. D1&amp;amp;amp;D3 are producing less than 22 mmscmd of gas, down from 53-54 mmscmd achieved in March 2010. The output fell as the company shut six out of the 18 wells due to high water and sand ingress. RIL, which according to the 2006 approved FDP was to drill the 31 wells by end of March 2011, believes that the field has not behaved as predicted and so indiscriminate drilling would be a big drain on cost. The Oil Ministry had, however, seen non-drilling of the committed wells as a violation under the Production Sharing Contract (PSC) and slapped a notice disallowing over USD one billion in cost as a penalty. Together with about 5.5 mmscmd of output from MA oilfield in the same block, KG-D6 output is around 27.5 mmscmd currently. Sources said investment downgrade follows only 3.10 Trillion cubic feet (Tcf) of gas reserves remaining in D1&amp;amp;amp;D3 instead of 10.03 Tcf estimated in the 2006 plan. RIL, which is the operator of the KG-D6 block with 60 per cent interest, believes gas reserves lie in the satellite finds around D1&amp;amp;amp;D3 and wants to develop them quickly to produce up to 30 mmscmd of additional gas. RIL, DGH and the oil ministry have been under attack for raising capex estimates for D1&amp;amp;amp;D3 gas fields from USD 2.4 billion proposed in the initial FDP in 2004 to USD 8.836 billion in the final and approved FDP of 2006. This higher investment was justified by projections of output doubling to 80 mmscmd from 40 mmscmd proposed in the initial plan as well as global surge in the devolvement cost of the deepwater block. RIL had previously secured approval of a government-controlled panel, called Management Committee, for revised FDP for MA oilfield in the KG-D6 block. As part of the revised plan for MA field, RIL will drill one gas well and convert two six oil wells into gas wells on the MA oilfield to raise production over the next two to three years. RIL has so far drilled six wells on the MA oilfield, the only oil discovery among the 19 oil and gas finds the company had made in the eastern offshore KG-DWN-98/3 or KG-D6 block. Besides producing oil, the field also produces natural gas. But the closure of two out of the six wells due to high water and sand ingress has led to drop in output from over 8 mmscmd three years ago to about 5.5 mmscmd this month. To address the problem, RIL and its partners - BP plc of UK and Niko Resources of Canada, submitted a Revised FDP for MA oilfield in February this year. Sources said in the revised FDP, RIL has scaled down the investment required for developing the MA oilfield by USD 276 million to USD 1.96 billion. RIL had in 2006 proposed to invest USD 2.234 billion in developing the Dhirubhai-26 or MA discovery. Besides gas, the field has also lagged behind targets in oil production. The field, which started production in September 2008, is producing less than half of the estimated peak output of 20,000 barrels of oil per day due to water and sand ingress in wells. Sources said that in the revised plan, capital expenditure at MA field has been estimated at USD 1.96 billion as against a capex of USD 2.234 billion approved in 2006. It is based on reduction in volumes -- oil goes down from 159 million barrels to 122 million barrel and gas from 941 billion cubic feet to 924 bcf. The lower capex includes allocation of USD 111 million for drilling of seventh well on the field and work-overs or maintenance of two existing ones, including the ones currently shut, at the cost of USD 164 million."
159,RI,2012-10-08T12:13:59+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Reliance Industries tanks on Morgan Stanley downgrade,"Index heavyweight Reliance Industries tanked over 2.5 percent as the foreign research firm Morgan Stanley has downgraded the stock to underweight, citing valuations, lack of near-term triggers and expectation of weaker refining and petrochemical margins.",,"Business, Morgan Stanley, Reliance Industries",https://www.moneycontrol.com//news/business/reliance-industries-tanksmorgan-stanley-downgrade_766227.html,"Index heavyweight Reliance Industries tanked over 2.5 percent as the foreign research firm Morgan Stanley has downgraded the stock to underweight, citing valuations, lack of near-term triggers and expectation of weaker refining and petrochemical margins.  The company will announce its earnings for the quarter ended September on Monday, October 15, 2012. According to the earnings estimates by Emkay Global Financial Services, Reliance is expected to report net sales of Rs 96,353.4 crore in the second quarter, a growth 23 percent year-on-year.  But earnings before interest, tax, depreciation and amortisation (EBITDA) is likely to fall by 21 percent YoY and adjusted profit after tax is seen declining by 9 percent YoY, the report says. At 11:55 hours IST, the share was trading at Rs 835.60, down 2.54%.&amp;amp;nbsp;"
160,RI,error,error,error,error,,error,https://www.moneycontrol.com//news/stocks-views/sell-reliance-industries-sukhani_766408.html,error
161,RI,2012-10-08T09:52:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",Morgan Stanley cuts RIL to 'underweight' on outlook,"Morgan Stanley cut its rating on Reliance Industries to 'underweight' from 'equal-weight', citing lack of near-term triggers, expectations for weaker refining margins and valuation.",,"Morgan Stanley, Reliance Industries, Stocks Views, underweight",https://www.moneycontrol.com//news/stocks-views/morgan-stanley-cuts-ril-to-underweightoutlook_766118.html,"Morgan Stanley cut its rating on Reliance Industries to 'underweight' from 'equal-weight', citing lack of near-term triggers, expectations for weaker refining margins and valuation. The investment bank also cited concerns about Reliance's investments into businesses that offer &amp;quot;low&amp;quot; return-on-equity, as well as a subdued outlook on petrochemicals in a noted on Monday. Morgan Stanley cut its price target on the stock to Rs 703 from Rs 742 . Reliance shares were down 1.2 percent at Rs 847.20 as of 9:36 a.m."
162,RI,2012-10-08T08:20:03+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}","Reliance Industries Q2 results on Oct 15, 2012","Reliance Industries Q2 results on Oct 15, 2012",,Announcements,https://www.moneycontrol.com//news/announcements/reliance-industries-q2-resultsoct-15-2012_766078.html,"Reliance Industries Ltd has informed BSE that a meeting of the Board of Directors of the Company will be held on October 15, 2012, inter alia, to consider and approve the unaudited financial results of the Company for the quarter / half year ended September 30, 2012 (Q2).Source : BSE Read all announcements in Reliance"
163,RI,2012-10-07T19:46:02+05:30,"{'@type': 'Person', 'name': 'webtech_news18'}",RIL refuses OilMin order to swap KG-D6 gas with Andhra firm,Reliance Industries has refused to follow Oil Ministry order to swap its KG-D6 gas with a Andhra city gas firm saying &amp;quot;trading&amp;quot; in scarce natural resource was not permissible under Gas Utilization Policy.,,"Bhagaynagar Gas, Business, EGoM, GAIL India, Gas Utilization Policy, KG-D6, liquefied natural gas, LNG, oil ministry, Reliance Industries",https://www.moneycontrol.com//news/business/ril-refuses-oilmin-order-to-swap-kg-d6-gasandhra-firm_766028.html,"Reliance Industries has refused to follow Oil Ministry order to swap its KG-D6 gas with a Andhra city gas firm saying &amp;quot;trading&amp;quot; in scarce natural resource was not permissible under Gas Utilization Policy. The ministry had ordered that a part of 2.594 million standard cubic meters per day of KG-D6 gas allocated to state-owned GAIL India Ltd's be diverted to Hyderabad-based Bhagaynagar Gas Ltd (BGL) under a so-called gas swapping guidelines. GAIL was to make good the shortfall through imports of liquefied natural gas (LNG) which costs four-times the KG-D6 gas price of USD 4.2 per million British thermal unit. GAIL was to charge BGL the actual price of imported LNG. RIL in a letter to the ministry said if such an &amp;quot;untenable&amp;quot; policy was allowed it would encourage KG-D6 allottees to sell the cheap gas at higher rates during times like plant shutdowns when they don't need the fuel. &amp;quot;KG-D6 gas has been allocated by Government under gas use policy approved by EGoM specifying, sector priority, plant location and use, whereas to implement the said guidelines, RIL is expected to accept change in sector, location and use from currently allocated end use of KG-D6 gas, and not at the instance of the Government but at the behest of the customer apparently without any reference to or intervention of the government,&amp;quot; RIL wrote. The ministry had on September 21 written to RIL saying a gas swap &amp;quot;parties do not have to approach government for approval.&amp;quot; &amp;quot;The swapping guidelines are untenable and cannot be reconciled with existing Gas Use Policy,&amp;quot; RIL wrote. Based on EGoM decisions, customer wise allocations with specific end use and that too at a specified location was made. RIL's Gas Sales and Purchase Agreements (GSPAs) with users reflect the end use of gas and location of the plant. &amp;quot;If implemented, these (swapping) guidelines would render any meaningful monitoring of the end use impossible either by the government or by RIL and result in... Trading of gas allocated,&amp;quot; RIL wrote. As an example, RIL said for a customer used both LNG and KG-D6 gas, the price differential between domestic gas and LNG was so huge that it need not use the gas but simply give it to another user who uses imported LNG. &amp;quot;Even those allottes who are required to run continuous operating units would divert KG-D6 gas during their low/nil requirement period such as shutdown or maintenance,&amp;quot; RIL said. &amp;quot;If that is the result of the swapping guidelines, in our submission there is no justification whatsoever in continuing to deny contractors (like RIL) the marketing freedom in the domestic market specifically stipulated in New Exploration Licensing Policy (NELP) and the Production Sharing Contract (PSC),&amp;quot; the company said. RIL said the swapping guidelines in effect meant &amp;quot;granting marketing rights, with complete freedom, to the customers and allottees of KG-D6 gas.&amp;quot; The firm added that it was necessary for RIL to uphold the use restriction for D6 customer as the proposed guidelines can lead to KG-D6 allottees &amp;quot;trading&amp;quot; in their allocation."
